match_id,sport,format,team_a_rating,team_b_rating,nb_sets,score_w,score_l,upset,match_quality_score,source
SM351,pickleball,singles,1106.6,1819.0,2,22,13,0,0.4305,synthetic
SM352,pickleball,singles,1558.5,1535.4,2,21,19,1,0.9479,synthetic
SM353,pickleball,singles,1425.5,2111.4,3,27,19,0,0.5304,synthetic
SM354,pickleball,singles,1410.6,1156.0,2,20,13,0,0.6788,synthetic
SM355,pickleball,singles,1252.1,1291.6,2,21,12,0,0.7979,synthetic
SM356,pickleball,singles,926.3,1801.8,2,20,13,1,0.4985,synthetic
SM357,pickleball,singles,1227.2,1410.5,2,22,14,0,0.7222,synthetic
SM358,pickleball,singles,1114.0,1008.1,2,22,15,1,0.8371,synthetic
SM359,pickleball,singles,1293.1,1218.3,2,21,13,1,0.8393,synthetic
SM360,pickleball,singles,1838.0,1141.1,2,21,15,0,0.4667,synthetic
SM361,pickleball,singles,1022.1,1913.7,2,21,13,0,0.4392,synthetic
SM362,pickleball,singles,1301.6,1286.9,3,31,29,0,0.9769,synthetic
SM363,pickleball,singles,904.0,1028.5,3,28,23,1,0.9278,synthetic
SM364,pickleball,singles,1398.3,874.1,2,21,12,0,0.4748,synthetic
SM365,pickleball,singles,1347.7,1452.2,2,21,14,0,0.7837,synthetic
SM366,pickleball,singles,1394.4,1337.4,3,30,25,1,0.9756,synthetic
SM367,pickleball,singles,1208.9,1218.3,3,26,23,0,0.9692,synthetic
SM368,pickleball,singles,1570.2,1482.4,3,29,25,0,0.9118,synthetic
SM369,pickleball,singles,1143.8,1742.7,2,21,15,0,0.4674,synthetic
SM370,pickleball,singles,1032.0,1135.8,2,23,15,0,0.7799,synthetic
SM371,pickleball,singles,1308.5,1692.4,3,26,28,0,0.7293,synthetic
SM372,pickleball,singles,1169.6,1235.8,2,21,15,1,0.8725,synthetic
SM373,pickleball,singles,1272.1,1842.6,2,21,11,0,0.428,synthetic
SM374,pickleball,singles,1567.8,1403.2,3,26,28,1,0.9255,synthetic
SM375,pickleball,singles,1379.8,1115.4,2,18,15,0,0.7207,synthetic
SM376,pickleball,singles,1160.5,1010.6,2,21,16,0,0.7793,synthetic
SM377,pickleball,singles,1448.1,1225.5,3,30,30,0,0.8516,synthetic
SM378,pickleball,singles,1294.6,1339.0,3,32,29,0,0.9507,synthetic
SM379,pickleball,singles,1543.1,1467.1,2,21,17,1,0.8906,synthetic
SM380,pickleball,singles,991.2,1508.8,2,21,16,0,0.5342,synthetic
SM381,pickleball,singles,1572.3,1275.4,2,22,11,0,0.6021,synthetic
SM382,pickleball,singles,1090.0,2189.1,2,21,16,0,0.4793,synthetic
SM383,pickleball,singles,1024.5,1495.2,2,21,15,0,0.5529,synthetic
SM384,pickleball,singles,1096.7,1485.5,2,20,15,0,0.617,synthetic
SM385,pickleball,singles,1718.8,1612.2,3,27,23,1,0.9469,synthetic
SM386,pickleball,singles,1476.9,1071.7,2,23,15,0,0.579,synthetic
SM387,pickleball,singles,1003.8,1065.2,2,20,11,0,0.7763,synthetic
SM388,pickleball,singles,1583.6,1453.5,2,23,13,0,0.7355,synthetic
SM389,pickleball,singles,1077.7,1172.8,3,32,23,0,0.8711,synthetic
SM390,pickleball,singles,1556.6,1181.4,2,22,15,0,0.6075,synthetic
SM391,pickleball,singles,1047.5,1337.6,2,22,13,0,0.6371,synthetic
SM392,pickleball,singles,951.1,1708.2,2,21,10,0,0.3914,synthetic
SM393,pickleball,singles,845.1,936.6,2,22,14,0,0.7834,synthetic
SM394,pickleball,singles,1514.4,1387.6,2,21,14,1,0.8188,synthetic
SM395,pickleball,singles,1545.1,1238.9,2,23,15,0,0.645,synthetic
SM396,pickleball,singles,1108.8,1245.6,2,21,15,1,0.8255,synthetic
SM397,pickleball,singles,1602.7,904.0,2,20,15,0,0.4762,synthetic
SM398,pickleball,singles,1878.2,1685.8,2,20,13,0,0.7202,synthetic
SM399,pickleball,singles,1420.7,1403.1,3,29,25,1,1.0,synthetic
SM400,pickleball,singles,1221.1,1190.5,2,21,19,0,0.8929,synthetic
SM401,pickleball,singles,1059.1,1862.5,3,27,24,0,0.5765,synthetic
SM402,pickleball,singles,1379.1,1368.8,2,20,17,0,0.894,synthetic
SM403,pickleball,singles,1500.6,1416.6,2,19,16,0,0.843,synthetic
SM404,pickleball,singles,1414.9,1556.2,3,31,21,1,0.8789,synthetic
SM405,pickleball,singles,1358.4,918.7,2,23,13,0,0.5291,synthetic
SM406,pickleball,singles,1425.7,971.9,2,20,15,0,0.5737,synthetic
SM407,pickleball,singles,1107.3,1566.0,2,20,17,0,0.5951,synthetic
SM408,pickleball,singles,1363.8,1352.6,3,31,28,1,1.0,synthetic
SM409,pickleball,singles,1640.6,2135.2,3,27,30,0,0.6492,synthetic
SM410,pickleball,singles,1096.9,1173.0,3,30,26,1,0.9707,synthetic
SM411,pickleball,singles,1046.2,1302.4,2,21,16,0,0.7085,synthetic
SM412,pickleball,singles,963.5,1831.0,2,21,14,0,0.4533,synthetic
SM413,pickleball,singles,1512.6,1553.6,2,22,12,0,0.7884,synthetic
SM414,pickleball,singles,1227.4,841.7,2,22,17,0,0.6249,synthetic
SM415,pickleball,singles,1315.0,1435.0,2,20,18,0,0.8323,synthetic
SM416,pickleball,singles,1787.0,2073.4,2,20,9,0,0.5907,synthetic
SM417,pickleball,singles,1745.8,1725.4,3,30,30,1,1.0,synthetic
SM418,pickleball,singles,1266.5,1174.8,2,23,18,0,0.8234,synthetic
SM419,pickleball,singles,1114.0,1466.1,3,29,26,0,0.7434,synthetic
SM420,pickleball,singles,1237.4,827.2,2,19,10,0,0.5357,synthetic
SM421,pickleball,singles,1590.7,1574.8,3,31,28,0,0.9691,synthetic
SM422,pickleball,singles,1052.5,1851.3,2,21,15,0,0.4667,synthetic
SM423,pickleball,singles,1363.4,1403.6,2,20,13,1,0.8717,synthetic
SM424,pickleball,singles,1160.8,852.5,2,20,14,0,0.6572,synthetic
SM425,pickleball,singles,1333.4,1693.7,2,21,18,0,0.6624,synthetic
SM426,pickleball,singles,962.5,1093.0,2,22,12,0,0.7287,synthetic
SM427,pickleball,singles,928.6,1699.3,2,23,21,0,0.5152,synthetic
SM428,pickleball,singles,1822.4,2001.7,2,22,18,0,0.7738,synthetic
SM429,pickleball,singles,1113.5,1391.7,3,30,27,0,0.7935,synthetic
SM430,pickleball,singles,1563.5,1252.1,2,21,18,0,0.695,synthetic
SM431,pickleball,singles,1573.8,1715.2,3,24,21,0,0.8791,synthetic
SM432,pickleball,singles,1245.3,1175.8,2,22,14,0,0.7981,synthetic
SM433,pickleball,singles,1217.8,1733.0,2,22,15,0,0.5142,synthetic
SM434,pickleball,singles,1296.2,1592.1,2,21,17,1,0.744,synthetic
SM435,pickleball,singles,1239.6,1208.9,3,29,21,1,0.9655,synthetic
SM436,pickleball,singles,992.5,992.9,3,29,29,0,0.9997,synthetic
SM437,pickleball,singles,1174.1,1686.6,2,21,16,0,0.5376,synthetic
SM438,pickleball,singles,1286.9,1323.1,3,31,27,1,0.9983,synthetic
SM439,pickleball,singles,1102.0,1375.6,3,28,29,1,0.8606,synthetic
SM440,pickleball,singles,1183.2,1189.8,3,30,26,1,1.0,synthetic
SM441,pickleball,singles,1379.6,1684.0,2,21,17,0,0.6883,synthetic
SM442,pickleball,singles,856.9,1239.9,3,29,24,1,0.7569,synthetic
SM443,pickleball,singles,1111.8,1023.9,2,22,15,0,0.7991,synthetic
SM444,pickleball,singles,1091.6,1808.3,2,20,13,0,0.4485,synthetic
SM445,pickleball,singles,1665.5,1297.2,2,21,18,0,0.657,synthetic
SM446,pickleball,singles,1380.5,1474.0,3,27,22,1,0.9469,synthetic
SM447,pickleball,singles,1325.3,956.5,2,20,15,0,0.6303,synthetic
SM448,pickleball,singles,1278.3,1474.2,2,22,14,0,0.7138,synthetic
SM449,pickleball,singles,981.3,1158.0,2,20,9,0,0.6638,synthetic
SM450,pickleball,singles,1653.4,1409.9,3,33,27,0,0.7977,synthetic
SM451,pickleball,singles,1631.3,1041.5,2,21,13,0,0.446,synthetic
SM452,pickleball,singles,1235.3,1355.0,2,22,11,0,0.7202,synthetic
SM453,pickleball,singles,1201.1,955.1,2,20,13,0,0.6845,synthetic
SM454,pickleball,singles,1093.7,899.0,2,20,17,1,0.8211,synthetic
SM455,pickleball,singles,1244.5,1188.9,2,22,15,0,0.8206,synthetic
SM456,pickleball,singles,1353.1,1374.3,2,20,18,1,0.9481,synthetic
SM457,pickleball,singles,1706.6,1693.8,2,21,19,0,0.9048,synthetic
SM458,pickleball,singles,1517.8,2078.5,2,19,7,0,0.3749,synthetic
SM459,pickleball,singles,1071.7,1368.6,2,23,15,0,0.6512,synthetic
SM460,pickleball,singles,1055.7,1758.4,2,19,14,0,0.4727,synthetic
SM461,pickleball,singles,1181.7,1266.9,3,30,26,1,0.9646,synthetic
SM462,pickleball,singles,841.8,1203.0,2,20,12,0,0.5925,synthetic
SM463,pickleball,singles,1026.3,1387.1,2,22,14,0,0.6039,synthetic
SM464,pickleball,singles,1186.1,1273.4,3,30,30,0,0.9418,synthetic
SM465,pickleball,singles,1278.3,1460.0,2,22,17,0,0.7609,synthetic
SM466,pickleball,singles,1766.8,1753.5,3,26,29,0,0.9693,synthetic
SM467,pickleball,singles,1209.8,1324.8,3,31,28,0,0.903,synthetic
SM468,pickleball,singles,1426.4,934.9,2,21,15,0,0.539,synthetic
SM469,pickleball,singles,808.3,891.9,2,21,16,0,0.8235,synthetic
SM470,pickleball,singles,1386.4,1133.7,2,22,18,0,0.7249,synthetic
SM471,pickleball,singles,1174.2,1906.1,2,23,15,0,0.4491,synthetic
SM472,pickleball,singles,1379.6,1312.7,2,21,6,0,0.6665,synthetic
SM473,pickleball,singles,1431.1,1732.0,2,24,12,0,0.5994,synthetic
SM474,pickleball,singles,1479.4,1880.3,3,27,28,1,0.7755,synthetic
SM475,pickleball,singles,1153.1,1473.2,3,28,26,0,0.7718,synthetic
SM476,pickleball,singles,1359.2,1461.8,3,29,28,1,0.9746,synthetic
SM477,pickleball,singles,1379.8,1631.6,2,20,14,0,0.6949,synthetic
SM478,pickleball,singles,1743.9,2110.6,3,27,23,0,0.7235,synthetic
SM479,pickleball,singles,1227.9,1430.5,2,23,15,0,0.7141,synthetic
SM480,pickleball,singles,1396.5,1444.0,2,21,15,0,0.835,synthetic
SM481,pickleball,singles,1192.8,874.0,2,21,18,0,0.69,synthetic
SM482,pickleball,singles,1172.9,1429.0,2,19,12,0,0.6723,synthetic
SM483,pickleball,singles,917.6,1400.4,2,21,12,0,0.5024,synthetic
SM484,pickleball,singles,1656.8,1425.5,2,22,12,0,0.6615,synthetic
SM485,pickleball,singles,1132.5,1486.3,2,19,11,0,0.5908,synthetic
SM486,pickleball,singles,1484.0,1037.1,2,20,10,0,0.5021,synthetic
SM487,pickleball,singles,1356.1,1033.3,2,21,17,0,0.676,synthetic
SM488,pickleball,singles,963.6,1322.9,3,24,24,1,0.8105,synthetic
SM489,pickleball,singles,1062.6,1709.2,2,20,17,0,0.5009,synthetic
SM490,pickleball,singles,1261.9,978.2,2,22,12,0,0.6266,synthetic
SM491,pickleball,singles,1150.2,2011.7,2,20,14,0,0.4627,synthetic
SM492,pickleball,singles,1558.8,1050.8,2,20,18,0,0.5736,synthetic
SM493,pickleball,singles,2303.6,1202.7,3,28,30,0,0.5862,synthetic
SM494,pickleball,singles,1823.4,963.3,2,20,17,0,0.5009,synthetic
SM495,pickleball,singles,1174.2,1565.2,2,22,16,0,0.6095,synthetic
SM496,pickleball,singles,1771.7,2162.3,2,22,8,0,0.4863,synthetic
SM497,pickleball,singles,1156.2,1146.5,2,20,9,1,0.8251,synthetic
SM498,pickleball,singles,1296.7,871.6,2,20,18,0,0.6289,synthetic
SM499,pickleball,singles,1635.8,1473.5,2,20,16,0,0.7807,synthetic
SM500,pickleball,singles,1572.3,989.2,2,20,17,0,0.5122,synthetic
SM501,pickleball,singles,1197.7,1527.0,2,21,19,0,0.6938,synthetic
SM502,pickleball,singles,1824.1,888.8,2,21,9,0,0.3733,synthetic
SM503,pickleball,singles,1233.1,992.1,3,28,27,0,0.8321,synthetic
SM504,pickleball,singles,1272.9,2043.8,2,20,14,0,0.4627,synthetic
SM505,pickleball,singles,957.6,1905.0,2,21,16,0,0.4793,synthetic
SM506,pickleball,singles,1059.1,1339.6,2,22,15,0,0.6707,synthetic
SM507,pickleball,singles,1389.6,951.1,2,20,15,0,0.5839,synthetic
SM508,pickleball,singles,1119.8,871.6,2,21,12,0,0.6588,synthetic
SM509,pickleball,singles,1525.0,1487.4,2,22,7,1,0.7514,synthetic
SM510,pickleball,singles,1314.3,1336.8,3,29,28,1,1.0,synthetic
SM511,pickleball,singles,1017.5,1392.6,2,20,17,0,0.6508,synthetic
SM512,pickleball,singles,957.6,2136.4,2,20,16,0,0.4889,synthetic
SM513,pickleball,singles,1630.5,862.0,2,20,14,0,0.4627,synthetic
SM514,pickleball,singles,1285.2,2074.3,2,21,14,0,0.4533,synthetic
SM515,pickleball,singles,1563.2,1419.2,2,20,10,0,0.704,synthetic
SM516,pickleball,singles,1325.8,1172.8,3,32,21,0,0.815,synthetic
SM517,pickleball,singles,1536.3,1176.6,3,25,26,0,0.7524,synthetic
SM518,pickleball,singles,1534.5,1270.6,2,20,13,0,0.6726,synthetic
SM519,pickleball,singles,1112.7,2018.5,2,20,14,0,0.4627,synthetic
SM520,pickleball,singles,1536.6,1082.3,2,20,15,0,0.5733,synthetic
SM521,pickleball,singles,1154.3,1284.3,2,23,19,0,0.8086,synthetic
SM522,pickleball,singles,1024.5,1717.2,2,20,17,0,0.5009,synthetic
SM523,pickleball,singles,1300.8,1171.3,2,22,16,1,0.8338,synthetic
SM524,pickleball,singles,1175.8,952.2,3,26,22,0,0.8176,synthetic
SM525,pickleball,singles,1387.1,1678.1,2,23,14,0,0.642,synthetic
SM526,pickleball,singles,1743.7,1742.4,3,28,25,0,0.9765,synthetic
SM527,pickleball,singles,1287.6,901.4,2,22,7,0,0.469,synthetic
SM528,pickleball,singles,1134.7,1693.7,2,21,9,0,0.4007,synthetic
SM529,pickleball,singles,1697.7,1190.3,2,23,10,0,0.4375,synthetic
SM530,pickleball,singles,1627.0,1242.9,2,22,9,0,0.5095,synthetic
SM531,pickleball,singles,1068.6,1069.8,2,22,13,0,0.8297,synthetic
SM532,pickleball,singles,1454.2,2161.6,2,20,18,0,0.5123,synthetic
SM533,pickleball,singles,944.7,1483.4,2,21,13,0,0.4801,synthetic
SM534,pickleball,singles,1872.1,1170.9,2,20,15,0,0.4762,synthetic
SM535,pickleball,singles,1740.0,1463.1,2,21,12,0,0.6396,synthetic
SM536,pickleball,singles,2136.4,888.9,2,20,13,0,0.4485,synthetic
SM537,pickleball,singles,1181.3,1065.5,2,20,11,0,0.74,synthetic
SM538,pickleball,singles,984.3,1586.9,2,22,15,0,0.4577,synthetic
SM539,pickleball,singles,1849.6,1671.0,2,20,13,0,0.7294,synthetic
SM540,pickleball,singles,1394.1,1205.3,2,22,14,0,0.7186,synthetic
SM541,pickleball,singles,1712.2,1107.3,2,22,17,0,0.4821,synthetic
SM542,pickleball,singles,1275.0,1068.7,2,21,16,0,0.7417,synthetic
SM543,pickleball,singles,1621.4,1319.9,2,20,16,0,0.6879,synthetic
SM544,pickleball,singles,1274.1,1388.1,2,20,16,1,0.8629,synthetic
SM545,pickleball,singles,1436.9,1570.5,2,21,15,0,0.7776,synthetic
SM546,pickleball,singles,1456.6,1250.5,3,26,20,0,0.8104,synthetic
SM547,pickleball,singles,1798.0,1771.0,3,29,29,1,1.0,synthetic
SM548,pickleball,singles,1369.3,1830.7,2,23,13,0,0.5146,synthetic
SM549,pickleball,singles,1680.5,1260.5,2,21,15,0,0.5867,synthetic
SM550,pickleball,singles,1352.7,1549.5,3,26,19,0,0.8066,synthetic
SM551,pickleball,singles,1761.7,1577.1,3,29,26,0,0.8551,synthetic
SM552,pickleball,singles,1518.5,1484.8,2,20,17,0,0.8784,synthetic
SM553,pickleball,singles,1709.7,1139.7,2,20,14,0,0.4827,synthetic
SM554,pickleball,singles,1642.3,1149.9,2,22,18,0,0.5651,synthetic
SM555,pickleball,singles,1086.9,1103.6,3,29,30,0,0.9821,synthetic
SM556,pickleball,singles,1077.8,874.1,3,30,22,0,0.8027,synthetic
SM557,pickleball,singles,1261.1,1627.6,2,21,16,0,0.6349,synthetic
SM558,pickleball,singles,1745.9,1086.0,2,21,17,0,0.4912,synthetic
SM559,pickleball,singles,1389.5,1014.1,2,21,15,0,0.6164,synthetic
SM560,pickleball,singles,944.4,1190.1,2,22,15,0,0.6939,synthetic
SM561,pickleball,singles,1266.8,1396.5,2,19,13,0,0.7719,synthetic
SM562,pickleball,singles,899.2,997.8,2,22,15,0,0.7919,synthetic
SM563,pickleball,singles,1756.4,1132.8,2,21,11,0,0.4083,synthetic
SM564,pickleball,singles,1439.3,1658.6,2,22,8,0,0.6005,synthetic
SM565,pickleball,singles,1398.1,936.5,2,20,14,0,0.555,synthetic
SM566,pickleball,singles,1227.4,841.8,2,20,14,0,0.6057,synthetic
SM567,pickleball,singles,973.6,1743.1,2,21,16,0,0.4793,synthetic
SM568,pickleball,singles,1657.6,1439.5,2,19,13,0,0.7129,synthetic
SM569,pickleball,singles,1352.6,1117.3,2,21,16,0,0.7224,synthetic
SM570,pickleball,singles,1571.3,928.3,2,22,5,0,0.2815,synthetic
SM571,pickleball,singles,1041.6,1405.9,2,22,11,0,0.5571,synthetic
SM572,pickleball,singles,1186.5,1117.3,3,23,27,1,0.9719,synthetic
SM573,pickleball,singles,1102.1,1814.8,2,20,18,0,0.5123,synthetic
SM574,pickleball,singles,1148.6,1405.9,2,21,16,0,0.7077,synthetic
SM575,pickleball,singles,1132.1,1252.7,2,21,16,0,0.7989,synthetic
SM576,pickleball,singles,1240.6,2161.5,2,19,16,0,0.499,synthetic
SM577,pickleball,singles,1707.6,1250.8,2,21,18,0,0.598,synthetic
SM578,pickleball,singles,1008.0,1053.7,2,21,11,0,0.7779,synthetic
SM579,pickleball,singles,1163.4,993.5,2,21,9,0,0.6601,synthetic
SM580,pickleball,singles,1872.1,1111.7,2,21,11,0,0.4083,synthetic
SM581,pickleball,singles,1681.6,1491.3,2,21,16,0,0.7524,synthetic
SM582,pickleball,singles,1403.8,1742.4,2,21,19,0,0.6876,synthetic
SM583,pickleball,singles,1103.9,1365.3,3,30,29,1,0.869,synthetic
SM584,pickleball,singles,1329.3,1135.6,2,21,16,0,0.7501,synthetic
SM585,pickleball,singles,1929.3,964.9,2,21,13,0,0.4392,synthetic
SM586,pickleball,singles,1425.7,1503.4,2,22,18,1,0.8915,synthetic
SM587,pickleball,singles,903.6,1145.2,2,22,14,0,0.6834,synthetic
SM588,pickleball,singles,1990.9,1508.9,2,20,10,0,0.4787,synthetic
SM589,pickleball,singles,1943.9,2315.9,2,20,15,0,0.6282,synthetic
SM590,pickleball,singles,1192.4,1429.2,2,20,18,0,0.7544,synthetic
SM591,pickleball,singles,914.7,820.9,3,27,24,0,0.9139,synthetic
SM592,pickleball,singles,1397.8,1383.6,2,21,15,0,0.8572,synthetic
SM593,pickleball,singles,1511.3,1703.6,2,22,15,0,0.7295,synthetic
SM594,pickleball,singles,1295.4,985.1,2,22,18,0,0.6865,synthetic
SM595,pickleball,singles,1011.6,1663.3,2,22,13,0,0.4305,synthetic
SM596,pickleball,singles,1602.2,1333.4,2,20,17,0,0.7217,synthetic
SM597,pickleball,singles,1205.3,1567.1,2,20,12,0,0.5921,synthetic
SM598,pickleball,singles,1337.4,870.4,2,23,12,0,0.4963,synthetic
SM599,pickleball,singles,1079.6,1370.1,2,22,16,0,0.6765,synthetic
SM600,pickleball,singles,928.7,989.7,2,21,19,0,0.8727,synthetic
SM601,pickleball,singles,1388.5,1623.3,2,19,10,0,0.6527,synthetic
SM602,pickleball,singles,1787.1,1300.1,3,31,24,0,0.6244,synthetic
SM603,pickleball,singles,1635.4,1228.9,2,21,19,0,0.6423,synthetic
SM604,pickleball,singles,1078.0,1471.2,2,21,10,0,0.5293,synthetic
SM605,pickleball,singles,861.4,1430.8,2,21,7,0,0.3537,synthetic
SM606,pickleball,singles,1587.4,1615.2,2,22,18,0,0.8748,synthetic
SM607,pickleball,singles,989.2,1774.7,2,21,17,0,0.4912,synthetic
SM608,pickleball,singles,1508.0,942.9,2,21,13,0,0.4625,synthetic
SM609,pickleball,singles,1773.5,1521.9,3,34,26,0,0.7789,synthetic
SM610,pickleball,singles,1558.6,1318.4,2,20,17,0,0.7408,synthetic
SM611,pickleball,singles,993.2,815.4,3,27,29,0,0.8672,synthetic
SM612,pickleball,singles,981.4,1213.8,2,21,17,0,0.7363,synthetic
SM613,pickleball,singles,990.7,1427.1,2,20,12,0,0.5424,synthetic
SM614,pickleball,singles,1944.0,1324.8,2,21,11,0,0.4083,synthetic
SM615,pickleball,singles,1895.7,1429.0,2,22,15,0,0.5465,synthetic
SM616,pickleball,singles,1966.0,1037.1,2,19,8,0,0.3704,synthetic
SM617,pickleball,singles,1110.2,1107.7,3,31,23,1,0.9891,synthetic
SM618,pickleball,singles,1971.4,1254.5,2,20,17,0,0.5009,synthetic
SM619,pickleball,singles,1100.8,1381.5,2,21,14,0,0.6662,synthetic
SM620,pickleball,singles,1805.4,1137.6,2,22,11,0,0.4,synthetic
SM621,pickleball,singles,1233.2,854.4,2,21,11,0,0.5558,synthetic
SM622,pickleball,singles,1187.9,1394.9,2,23,15,0,0.7111,synthetic
SM623,pickleball,singles,1846.8,1742.4,2,22,19,0,0.8345,synthetic
SM624,pickleball,singles,1420.3,2048.6,2,20,14,0,0.4627,synthetic
SM625,pickleball,singles,976.7,1277.4,2,20,11,0,0.6167,synthetic
SM626,pickleball,singles,1522.0,1462.2,2,19,14,1,0.8829,synthetic
SM627,pickleball,singles,1947.9,1370.9,2,22,20,0,0.5296,synthetic
SM628,pickleball,singles,1064.9,1419.5,2,23,16,0,0.6251,synthetic
SM629,pickleball,singles,1446.3,1440.7,3,30,26,0,0.9677,synthetic
SM630,pickleball,singles,1777.9,1339.0,2,23,8,0,0.4472,synthetic
SM631,pickleball,singles,1042.5,1766.3,2,22,11,0,0.4,synthetic
SM632,pickleball,singles,1139.0,1085.8,2,22,16,1,0.8847,synthetic
SM633,pickleball,singles,1969.2,1244.1,3,30,25,0,0.5636,synthetic
SM634,pickleball,singles,1647.4,1129.2,2,20,12,0,0.4879,synthetic
SM635,pickleball,singles,1359.2,1433.9,3,29,24,0,0.9125,synthetic
SM636,pickleball,singles,1140.2,1033.7,3,30,26,0,0.9004,synthetic
SM637,pickleball,singles,975.7,1581.1,2,22,15,0,0.4577,synthetic
SM638,pickleball,singles,1409.2,1272.5,2,23,16,0,0.7704,synthetic
SM639,pickleball,singles,1704.6,993.8,2,22,11,0,0.4,synthetic
SM640,pickleball,singles,1381.3,1025.9,2,22,19,0,0.6671,synthetic
SM641,pickleball,singles,1533.5,1842.3,2,22,20,0,0.7084,synthetic
SM642,pickleball,singles,1183.9,936.6,3,25,25,0,0.8351,synthetic
SM643,pickleball,singles,1394.5,1758.9,2,20,14,0,0.6198,synthetic
SM644,pickleball,singles,1710.0,1056.5,2,19,12,0,0.443,synthetic
SM645,pickleball,singles,1219.6,1308.5,2,22,20,1,0.905,synthetic
SM646,pickleball,singles,1422.9,1410.0,3,30,29,0,0.9846,synthetic
SM647,pickleball,singles,1272.0,1426.4,2,19,13,0,0.7554,synthetic
SM648,pickleball,singles,1182.6,1593.8,3,28,27,1,0.7686,synthetic
SM649,pickleball,singles,1232.0,1199.4,3,34,28,1,0.9896,synthetic
SM650,pickleball,singles,1065.2,1669.2,2,20,16,0,0.4889,synthetic
SM651,pickleball,singles,1762.1,1195.1,2,22,14,0,0.4664,synthetic
SM652,pickleball,singles,842.0,1940.1,2,20,13,0,0.4485,synthetic
SM653,pickleball,singles,1451.3,1536.9,3,30,25,0,0.9066,synthetic
SM654,pickleball,singles,1401.6,1695.0,2,22,15,1,0.7121,synthetic
SM655,pickleball,singles,1015.7,1268.8,2,22,15,0,0.6889,synthetic
SM656,pickleball,singles,1225.5,1378.0,2,21,13,0,0.7375,synthetic
SM657,pickleball,singles,1272.0,2263.4,3,31,25,0,0.5571,synthetic
SM658,pickleball,singles,1649.6,1219.1,2,21,12,0,0.5372,synthetic
SM659,pickleball,singles,1199.2,1894.4,2,22,13,0,0.4305,synthetic
SM660,pickleball,singles,1302.0,1308.2,3,28,26,0,0.9811,synthetic
SM661,pickleball,singles,1171.4,1830.5,2,20,16,1,0.5389,synthetic
SM662,pickleball,singles,1110.2,1019.4,3,30,20,0,0.8595,synthetic
SM663,pickleball,singles,1781.6,1182.6,3,29,27,0,0.5864,synthetic
SM664,pickleball,singles,1545.6,1561.9,2,21,17,1,0.9304,synthetic
SM665,pickleball,singles,1560.9,1352.5,2,21,12,1,0.7353,synthetic
SM666,pickleball,singles,1171.7,893.3,2,21,13,0,0.6536,synthetic
SM667,pickleball,singles,1557.6,1007.8,3,26,27,0,0.6259,synthetic
SM668,pickleball,singles,1032.2,1015.1,2,23,16,1,0.9001,synthetic
SM669,pickleball,singles,2136.4,1460.5,2,22,15,0,0.4577,synthetic
SM670,pickleball,singles,1387.3,1033.0,2,21,17,0,0.655,synthetic
SM671,pickleball,singles,956.8,962.5,3,29,26,1,1.0,synthetic
SM672,pickleball,singles,1774.9,1528.8,2,21,11,0,0.6443,synthetic
SM673,pickleball,singles,967.7,1552.3,2,23,12,0,0.4179,synthetic
SM674,pickleball,singles,1909.9,1748.7,3,29,24,1,0.9048,synthetic
SM675,pickleball,singles,1199.4,1137.1,2,20,13,1,0.857,synthetic
SM676,pickleball,singles,2127.8,953.6,2,22,15,0,0.4577,synthetic
SM677,pickleball,singles,1612.1,1096.7,2,21,12,0,0.4806,synthetic
SM678,pickleball,singles,1022.1,1329.0,2,21,17,0,0.6866,synthetic
SM679,pickleball,singles,1552.8,1761.6,2,20,14,0,0.7235,synthetic
SM680,pickleball,singles,1511.3,1305.0,2,21,11,0,0.6708,synthetic
SM681,pickleball,singles,1435.0,1691.8,2,22,15,0,0.6865,synthetic
SM682,pickleball,singles,1053.7,1376.4,2,19,14,0,0.6576,synthetic
SM683,pickleball,singles,1175.4,1479.1,2,22,19,0,0.7016,synthetic
SM684,pickleball,singles,1777.4,1394.4,2,23,12,0,0.5523,synthetic
SM685,pickleball,singles,1523.5,1407.7,3,32,27,0,0.8889,synthetic
SM686,pickleball,singles,1262.8,801.9,2,21,19,0,0.6061,synthetic
SM687,pickleball,singles,1051.0,1665.1,2,21,15,0,0.4667,synthetic
