player_id,skill_category,rating,rating_deviation,win_rate,activeness_score,matches_played,current_streak,days_since_last_match,gender
P405,intermediate,1319.9,138.2,0.3938,0.0337,5,3,27,M
P406,intermediate,1352.6,153.0,0.2531,0.1906,19,2,79,F
P407,beginner,1174.2,297.8,0.3826,0.6338,7,0,10,M
P408,intermediate,1410.5,173.0,0.3415,0.8626,50,6,29,F
P409,intermediate,1289.1,178.4,0.3517,0.2916,24,2,11,F
P410,intermediate,1398.1,194.2,0.4349,0.4055,7,3,29,F
P411,advanced,1629.6,147.9,0.605,0.3998,17,0,73,F
P412,intermediate,1237.9,201.5,0.2683,0.2618,21,-3,12,M
P413,beginner,1011.4,284.4,0.2122,0.7472,46,-6,28,M
P414,intermediate,1396.6,144.7,0.3559,0.715,36,0,3,M
P415,beginner,1064.9,255.0,0.1732,0.46,12,-3,0,F
P416,intermediate,1583.6,218.2,0.4052,0.378,23,1,5,M
P417,advanced,1942.7,187.3,0.7708,0.6231,16,2,61,M
P418,intermediate,1428.1,171.4,0.3498,0.2189,31,-1,6,F
P419,beginner,1106.6,244.7,0.309,0.6812,16,2,5,F
P420,beginner,815.3,307.6,0.05,0.5109,10,-1,3,M
P421,intermediate,1308.5,185.4,0.3454,0.5977,10,4,15,F
P422,intermediate,1160.8,151.4,0.2866,0.4617,46,3,97,F
P423,intermediate,1530.0,226.0,0.4052,0.4713,28,-5,9,F
P424,advanced,1448.7,161.1,0.4522,0.3744,23,-2,37,M
P425,intermediate,1480.9,164.8,0.4544,0.215,14,0,76,F
P426,beginner,1102.1,314.1,0.0905,0.6169,107,-1,2,M
P427,advanced,1589.6,127.5,0.4758,0.2336,5,2,5,F
P428,advanced,1859.6,149.7,0.8044,0.3648,6,-3,13,F
P429,expert,2211.4,97.3,0.95,0.3568,22,2,16,M
P430,beginner,962.0,253.2,0.05,0.3858,5,-1,0,F
P431,intermediate,1314.1,200.3,0.4537,0.4102,23,2,6,M
P432,intermediate,1303.9,242.0,0.363,0.4146,25,-8,12,F
P433,intermediate,1765.3,179.2,0.7432,0.5534,12,0,52,M
P434,expert,2315.9,113.9,0.8614,0.3724,33,-2,7,M
P435,intermediate,1379.6,214.0,0.407,0.0143,7,-4,23,F
P436,beginner,1161.8,309.3,0.3087,0.6666,152,-1,9,F
P437,intermediate,1248.8,174.0,0.2284,0.1167,5,0,73,F
P438,beginner,1102.0,259.7,0.15,0.5754,52,-4,10,F
P439,intermediate,1336.2,254.5,0.3743,0.4221,69,1,1,M
P440,intermediate,1631.0,234.2,0.5224,0.2226,13,1,26,M
P441,beginner,1054.2,350.0,0.1518,0.7827,42,1,2,F
P442,intermediate,1379.0,177.2,0.4233,0.2693,23,1,5,F
P443,intermediate,1325.2,171.1,0.375,0.3954,13,0,43,M
P444,intermediate,1467.2,166.2,0.4379,0.7432,57,0,1,F
P445,advanced,1703.0,172.1,0.5684,0.5002,21,3,43,F
P446,intermediate,1334.8,126.8,0.2138,0.8186,16,0,45,M
P447,beginner,823.0,264.6,0.05,0.7406,129,2,7,M
P448,beginner,1239.9,269.7,0.3279,0.1129,9,-1,15,F
P449,beginner,1007.4,296.6,0.1023,0.4439,9,0,17,M
P450,beginner,1131.6,272.0,0.0706,0.329,6,-3,0,F
P451,advanced,1706.6,194.7,0.5018,0.1702,5,-1,0,M
P452,intermediate,1378.0,220.6,0.3488,0.6949,28,1,17,F
P453,intermediate,1254.5,202.0,0.2299,0.5355,17,-2,6,M
P454,intermediate,1269.9,205.3,0.2972,0.7777,19,0,14,M
P455,beginner,1120.1,304.6,0.1405,0.2037,33,4,54,M
P456,beginner,999.0,300.0,0.1405,0.2783,46,1,11,M
P457,intermediate,1349.2,177.0,0.3229,0.1523,8,1,25,M
P458,advanced,1582.8,168.1,0.4243,0.4121,54,3,22,M
P459,intermediate,1413.1,235.1,0.4545,0.2542,16,0,7,F
P460,intermediate,1338.8,170.0,0.2966,0.1214,11,-6,114,M
P461,beginner,1027.9,287.5,0.1736,0.2654,39,-4,2,F
P462,intermediate,1161.1,227.5,0.3076,0.2802,22,3,8,F
P463,advanced,1762.3,147.9,0.5107,0.3744,44,0,12,M
P464,intermediate,1505.1,175.9,0.3825,0.5718,26,-1,15,F
P465,beginner,1186.9,291.5,0.23,0.2838,18,9,16,M
P466,beginner,1125.2,275.4,0.2486,0.2694,15,-4,51,M
P467,beginner,1056.6,208.2,0.134,0.7218,24,0,66,F
P468,intermediate,1301.0,200.3,0.2941,0.4799,23,2,27,M
P469,intermediate,1340.6,193.5,0.2099,0.8567,35,1,6,F
P470,advanced,1828.5,171.9,0.6859,0.2396,12,2,55,M
P471,intermediate,1658.6,194.0,0.4716,0.3818,18,-1,56,F
P472,advanced,1452.2,160.2,0.3859,0.3055,5,2,17,M
P473,intermediate,1291.6,226.0,0.2908,0.2146,5,-1,7,F
P474,advanced,1488.6,168.3,0.306,0.4063,35,5,3,M
P475,intermediate,1658.2,233.5,0.7223,0.3148,33,1,7,F
P476,intermediate,1308.4,196.0,0.2901,0.7171,64,0,1,F
P477,advanced,1612.7,180.9,0.548,0.418,20,0,3,F
P478,intermediate,1196.3,198.6,0.1353,0.2936,18,-2,8,F
P479,beginner,851.2,269.7,0.05,0.6159,24,1,48,F
P480,intermediate,1450.0,213.7,0.4426,0.1114,27,-1,15,F
P481,beginner,983.0,321.4,0.0818,0.5218,7,2,49,M
P482,intermediate,1173.5,218.1,0.1911,0.2269,6,-5,31,F
P483,beginner,969.1,311.8,0.1836,0.3113,9,-2,29,M
P484,intermediate,1266.9,219.2,0.436,0.4321,6,1,8,M
P485,intermediate,1384.0,187.1,0.3821,0.1007,6,0,25,M
P486,advanced,1887.0,124.6,0.7535,0.3994,20,-5,46,F
P487,beginner,1197.6,284.3,0.1622,0.3007,9,-2,16,F
P488,intermediate,1446.4,192.1,0.3297,0.143,13,2,30,M
P489,intermediate,1681.9,213.7,0.6053,0.3491,32,-2,21,F
P490,beginner,1155.3,272.1,0.2468,0.6596,22,-1,5,M
P491,beginner,1123.4,211.0,0.05,0.218,19,1,7,M
P492,intermediate,1259.2,225.7,0.3159,0.377,10,7,58,M
P493,intermediate,1441.5,127.2,0.4551,0.0906,6,1,121,M
P494,intermediate,1247.0,248.7,0.2485,0.0763,13,2,8,M
P495,intermediate,1392.6,209.0,0.3047,0.4751,6,-2,42,M
P496,intermediate,1311.0,177.0,0.3049,0.6366,31,1,54,M
P497,beginner,1071.0,241.4,0.1637,0.2629,9,-5,3,M
P498,intermediate,1430.5,209.0,0.4896,0.3068,29,1,13,M
P499,advanced,1660.3,118.4,0.5719,0.1369,36,0,38,F
P500,intermediate,1277.0,221.5,0.3281,0.2726,11,-1,12,F
P501,intermediate,1056.3,202.2,0.086,0.6162,46,-5,7,F
P502,beginner,952.2,236.2,0.0897,0.3601,71,-1,7,F
P503,intermediate,1430.8,229.5,0.3961,0.8228,106,-1,9,F
P504,beginner,894.0,284.1,0.0707,0.0924,5,0,26,M
P505,beginner,952.5,301.4,0.1026,0.2282,27,-4,9,F
P506,beginner,1016.0,251.6,0.1865,0.3988,19,-3,17,F
P507,advanced,1677.8,77.8,0.4321,0.2931,5,-1,9,F
P508,advanced,1361.4,134.2,0.2951,0.1482,8,0,153,M
P509,beginner,1289.9,325.6,0.2981,0.1956,5,4,26,M
P510,advanced,1442.7,141.9,0.4007,0.5953,6,0,16,F
P511,beginner,1099.6,268.3,0.05,0.2018,16,3,56,F
P512,intermediate,1429.3,195.9,0.2834,0.6134,24,3,4,F
P513,beginner,1195.0,190.2,0.3734,0.2886,30,-4,66,M
P514,intermediate,1167.1,196.4,0.1665,0.226,32,2,18,F
P515,beginner,1103.0,263.3,0.1346,0.7004,62,-1,5,M
P516,intermediate,1292.5,219.0,0.2903,0.1506,16,0,51,M
P517,beginner,1046.6,284.7,0.1894,0.1024,14,5,21,M
P518,intermediate,1518.9,222.7,0.5806,0.1894,5,1,11,M
P519,advanced,1800.2,151.5,0.478,0.01,6,2,365,F
P520,intermediate,1283.0,211.8,0.2676,0.455,17,-1,24,M
P521,intermediate,1394.6,155.4,0.4388,0.539,22,-2,22,M
P522,intermediate,1122.0,233.2,0.2192,0.3264,5,-5,8,F
P523,beginner,876.8,307.5,0.0869,0.273,7,0,27,F
P524,advanced,1723.9,137.6,0.646,0.2825,14,0,2,M
P525,intermediate,1337.3,206.1,0.4953,0.1485,12,0,62,M
P526,advanced,1745.7,135.9,0.6074,0.4912,28,2,34,M
P527,expert,2011.7,113.6,0.7633,0.494,18,-5,23,F
P528,intermediate,1097.7,189.7,0.1776,0.0553,6,-2,431,F
P529,beginner,859.6,280.3,0.1481,0.6151,33,4,16,M
P530,intermediate,1417.7,183.7,0.2993,0.5674,8,-1,57,M
P531,beginner,844.0,225.1,0.05,0.6053,33,-5,16,F
P532,advanced,1629.3,138.7,0.5687,0.3409,14,1,1,F
P533,intermediate,1702.8,180.7,0.5941,0.5183,6,-3,25,F
P534,beginner,1093.4,292.8,0.166,0.3755,5,-5,37,M
P535,beginner,1118.1,238.7,0.1732,0.0304,5,0,60,F
P536,intermediate,1381.9,188.3,0.4672,0.6348,27,-2,14,M
P537,advanced,1763.7,172.6,0.5027,0.3863,24,-3,3,M
P538,beginner,1166.0,252.9,0.0763,0.4154,66,0,7,F
P539,intermediate,1291.4,206.4,0.2611,0.2363,28,-3,118,F
P540,intermediate,1477.4,155.4,0.4777,0.4099,11,5,16,M
P541,intermediate,1324.2,215.5,0.3273,0.2199,37,-1,9,F
P542,intermediate,1636.9,123.9,0.5177,0.2722,36,0,42,F
P543,beginner,936.5,290.4,0.0896,0.3455,8,0,136,F
P544,intermediate,1252.6,190.2,0.4318,0.1967,5,4,8,F
P545,intermediate,1450.9,262.0,0.2694,0.1422,9,-3,16,F
P546,intermediate,1069.7,214.5,0.0973,0.726,21,-5,1,M
P547,intermediate,1164.2,233.6,0.1176,0.4552,8,-2,25,M
P548,beginner,886.8,329.1,0.0933,0.7695,27,0,5,F
P549,advanced,1519.2,135.5,0.4381,0.1145,7,2,118,F
P550,intermediate,1503.4,181.3,0.2398,0.4645,8,3,14,M
P551,intermediate,1232.3,262.0,0.2783,0.5052,26,-2,45,M
P552,beginner,1002.2,299.4,0.1668,0.5996,16,0,18,F
P553,advanced,1733.0,123.1,0.5378,0.5151,38,-6,9,F
P554,intermediate,1663.2,224.8,0.5115,0.3471,25,-4,48,M
P555,intermediate,1164.5,185.1,0.2386,0.367,27,2,87,M
P556,intermediate,1681.3,179.2,0.4436,0.2007,15,0,5,F
P557,intermediate,1333.7,186.8,0.2404,0.2252,18,1,47,M
P558,beginner,1061.3,238.5,0.0969,0.7663,75,0,20,F
P559,beginner,1162.6,231.1,0.2512,0.0946,9,-3,29,M
P560,intermediate,1134.7,179.7,0.0566,0.2907,17,1,6,F
P561,intermediate,1468.6,210.7,0.4903,0.1407,33,0,64,M
P562,intermediate,1267.1,205.4,0.2884,0.6005,40,-1,14,M
P563,intermediate,1242.8,205.4,0.3239,0.3806,24,3,1,F
P564,advanced,1408.7,150.2,0.4494,0.1799,12,2,107,F
P565,intermediate,1580.7,216.8,0.6736,0.4641,13,0,9,F
P566,beginner,1009.0,301.4,0.1837,0.2211,8,-2,248,F
P567,intermediate,1283.3,195.0,0.3065,0.1778,9,0,13,M
P568,beginner,1033.7,310.9,0.1488,0.4644,23,-2,18,M
P569,beginner,1134.7,289.1,0.2592,0.3354,11,1,20,F
P570,beginner,945.7,322.6,0.05,0.4979,39,-3,7,F
P571,advanced,1760.1,113.0,0.5838,0.1442,8,4,6,F
P572,intermediate,1199.4,229.2,0.1559,0.097,8,-1,43,M
P573,advanced,1421.9,145.6,0.4949,0.4761,5,-2,67,M
P574,beginner,963.9,266.2,0.1277,0.3004,15,-2,10,F
P575,advanced,1447.9,176.7,0.2998,0.0506,6,0,76,M
P576,beginner,888.8,264.2,0.2346,0.1368,8,0,4,M
P577,advanced,1846.0,161.6,0.5706,0.2532,9,-3,27,M
P578,intermediate,1273.4,186.8,0.1779,0.6438,5,-3,34,M
P579,advanced,1711.5,179.2,0.7341,0.5512,21,0,17,F
P580,beginner,989.5,302.4,0.05,0.2145,11,-3,30,F
P581,intermediate,1095.0,197.7,0.1998,0.4324,109,-1,3,F
P582,intermediate,1506.6,199.3,0.5232,0.0571,6,1,93,F
P583,beginner,1129.1,262.1,0.2354,0.3962,13,1,8,M
P584,intermediate,1079.5,238.3,0.05,0.4722,35,0,65,M
P585,expert,2068.1,84.0,0.95,0.5065,21,2,21,M
P586,beginner,1040.7,261.8,0.0672,0.666,52,0,24,F
P587,beginner,1129.8,239.2,0.1807,0.1502,18,4,59,M
P588,beginner,963.3,266.0,0.05,0.17,26,3,43,M
P589,advanced,1812.0,117.6,0.7984,0.1469,12,2,34,F
P590,intermediate,1410.4,216.0,0.2674,0.3714,35,1,12,F
P591,beginner,1071.3,270.6,0.1472,0.2767,9,0,1,F
P592,intermediate,1394.9,179.8,0.4497,0.6892,32,-2,17,M
P593,advanced,1698.3,139.7,0.5134,0.2617,20,-4,69,M
P594,intermediate,1078.8,241.4,0.05,0.3955,26,0,84,F
P595,beginner,1301.8,224.6,0.316,0.2305,56,-4,20,M
P596,advanced,1535.3,163.2,0.5957,0.3785,14,2,8,M
P597,intermediate,1211.4,230.8,0.1424,0.5795,8,2,19,F
P598,intermediate,1244.1,184.7,0.2921,0.4783,8,2,11,F
P599,beginner,1212.9,299.7,0.2397,0.2765,6,1,18,M
P600,advanced,1588.1,131.1,0.2831,0.2772,12,1,60,M
P601,beginner,990.0,224.7,0.1909,0.6661,5,-1,50,F
P602,intermediate,1260.7,190.5,0.3655,0.2563,19,1,2,M
P603,intermediate,1097.7,194.1,0.234,0.1141,7,0,93,M
P604,intermediate,1298.5,204.5,0.1211,0.0604,11,0,69,M
P605,beginner,1140.4,308.1,0.4126,0.5899,8,5,31,F
P606,beginner,1101.8,319.9,0.2831,0.427,10,2,42,F
P607,expert,2071.1,126.6,0.7738,0.5233,42,3,26,M
P608,beginner,860.5,285.8,0.05,0.6296,20,2,36,M
P609,beginner,841.2,280.8,0.05,0.4203,5,1,8,F
P610,beginner,1116.2,259.3,0.1157,0.8917,6,-4,5,F
P611,intermediate,1585.0,199.4,0.5832,0.5792,6,0,48,F
P612,intermediate,1368.2,224.0,0.4673,0.1911,32,-8,73,F
P613,intermediate,1186.5,195.3,0.1359,0.7602,77,-4,6,M
P614,intermediate,1383.1,189.9,0.3841,0.6103,23,1,2,M
P615,intermediate,1540.0,251.4,0.4127,0.0421,6,1,18,F
P616,advanced,1352.2,148.2,0.209,0.2164,39,2,53,F
P617,intermediate,1453.1,226.9,0.408,0.2874,5,0,17,M
P618,expert,1855.3,83.6,0.4956,0.2741,16,-2,0,M
P619,intermediate,1238.0,173.4,0.2422,0.6787,115,0,0,F
P620,intermediate,1110.7,170.1,0.1406,0.0927,8,1,8,F
P621,intermediate,1512.7,155.6,0.5683,0.324,10,-1,24,M
P622,beginner,859.4,251.2,0.05,0.1812,5,3,155,M
P623,beginner,1204.2,317.4,0.3147,0.54,49,0,61,M
P624,expert,1916.6,100.4,0.7094,0.4327,12,2,8,M
P625,intermediate,1376.9,234.9,0.4507,0.2784,13,0,20,M
P626,intermediate,1527.9,185.5,0.4575,0.6625,84,0,28,F
P627,intermediate,1298.6,236.7,0.3051,0.54,18,4,10,M
P628,beginner,1057.6,238.2,0.3037,0.7701,61,-1,36,F
P629,advanced,1749.4,238.1,0.5111,0.1227,7,1,4,F
P630,beginner,999.3,259.8,0.1102,0.6601,25,3,26,F
P631,intermediate,1337.2,228.7,0.3201,0.2447,13,-2,50,F
P632,beginner,1267.4,191.3,0.1987,0.1263,8,0,185,F
P633,beginner,1005.8,328.1,0.1293,0.4358,12,3,6,M
P634,intermediate,1529.8,231.2,0.4075,0.2005,22,-4,14,F
P635,intermediate,1267.8,169.8,0.2823,0.1582,7,-5,32,F
P636,beginner,1192.5,201.4,0.1268,0.4703,33,-1,40,F
P637,beginner,963.5,220.2,0.1012,0.4188,20,-1,25,M
P638,intermediate,1419.2,179.8,0.3664,0.3451,10,0,29,F
P639,intermediate,1303.9,288.5,0.2354,0.2704,23,-2,48,F
P640,beginner,1050.7,247.0,0.3044,0.6437,17,-2,9,F
P641,intermediate,1456.7,152.8,0.374,0.2415,8,-6,164,M
P642,beginner,944.1,287.2,0.05,0.0546,6,-3,9,M
P643,beginner,1051.9,230.2,0.1934,0.3261,9,-3,22,M
P644,intermediate,1253.9,233.1,0.2881,0.5351,18,-1,6,F
P645,intermediate,1243.5,176.0,0.3702,0.764,31,-1,17,F
P646,beginner,1077.7,297.3,0.1162,0.147,5,4,16,M
P647,expert,2033.1,122.0,0.8091,0.6852,12,3,7,F
P648,intermediate,1303.0,137.2,0.401,0.0518,5,3,36,M
P649,beginner,890.2,240.1,0.05,0.2076,12,2,2,F
P650,advanced,1720.1,165.0,0.5477,0.3464,48,-1,36,M
P651,beginner,1046.4,350.0,0.2471,0.6015,5,-2,16,F
P652,intermediate,1606.4,190.3,0.4503,0.217,5,2,51,F
P653,intermediate,1263.3,177.9,0.2657,0.6023,5,-1,17,M
P654,advanced,1590.8,171.4,0.4756,0.3993,25,2,120,F
P655,advanced,1971.1,140.7,0.7643,0.5193,20,2,0,F
P656,advanced,2033.5,159.3,0.6808,0.1511,8,-1,61,F
P657,intermediate,1273.9,145.0,0.2216,0.1703,27,-1,14,F
P658,beginner,820.9,310.8,0.1025,0.0862,8,0,45,M
P659,intermediate,1497.6,260.5,0.4749,0.6061,7,-2,11,F
P660,intermediate,1481.3,247.0,0.5199,0.1693,15,6,24,F
P661,advanced,1503.5,166.0,0.3919,0.173,37,-5,5,F
P662,advanced,1930.0,156.0,0.866,0.15,11,-5,18,M
P663,beginner,899.0,315.2,0.0584,0.9049,10,1,80,M
P664,intermediate,1214.4,248.9,0.2453,0.7175,18,2,63,M
P665,intermediate,1337.4,186.6,0.3823,0.3737,12,3,25,F
P666,advanced,1607.0,129.2,0.5373,0.958,38,1,0,M
P667,advanced,1639.0,195.9,0.3408,0.3458,8,2,12,M
P668,intermediate,1233.4,240.7,0.2479,0.1524,5,-4,37,F
P669,intermediate,1291.5,224.0,0.4021,0.0418,5,-2,15,F
P670,beginner,1074.2,284.0,0.372,0.6946,153,-6,48,F
P671,advanced,1971.4,137.2,0.7134,0.3113,51,-4,9,F
P672,intermediate,1481.5,174.3,0.5843,0.2328,7,-1,137,F
P673,intermediate,1084.5,162.0,0.05,0.117,9,9,11,M
P674,advanced,1913.1,182.4,0.7604,0.447,43,3,49,M
P675,beginner,930.4,242.7,0.0664,0.2393,5,-1,23,M
P676,beginner,1192.8,321.5,0.323,0.4424,17,5,23,M
P677,advanced,1700.3,125.6,0.6442,0.5222,15,-1,17,F
P678,advanced,1813.5,222.8,0.6719,0.2307,20,0,27,M
P679,advanced,1919.3,140.1,0.6931,0.1824,15,0,59,F
P680,intermediate,1346.6,230.2,0.2306,0.3258,10,-1,48,M
P681,beginner,1109.5,256.1,0.1827,0.118,5,4,22,M
P682,beginner,929.1,235.3,0.2476,0.5912,28,3,0,M
P683,intermediate,1363.2,206.1,0.4082,0.8152,37,-1,11,F
P684,advanced,1664.7,136.1,0.6373,0.4771,36,1,4,M
P685,beginner,1208.9,241.8,0.3246,0.0811,10,3,18,F
P686,intermediate,1158.3,190.0,0.1745,0.1131,12,2,32,M
P687,intermediate,1647.2,184.4,0.6259,0.3339,37,1,3,M
P688,advanced,1769.1,163.7,0.6228,0.2092,7,0,15,F
P689,intermediate,1435.1,220.8,0.5095,0.4746,17,0,50,M
P690,beginner,1130.6,211.4,0.257,0.2918,48,-2,0,M
P691,intermediate,1565.2,185.0,0.4774,0.1109,6,-4,50,M
P692,intermediate,1275.9,216.1,0.2235,0.2658,17,0,27,F
P693,intermediate,1092.7,137.7,0.3032,0.5963,56,1,6,M
P694,beginner,939.6,243.6,0.148,0.4938,92,-2,9,M
P695,intermediate,1527.2,188.7,0.4251,0.2362,17,3,0,F
P696,intermediate,1183.4,121.4,0.2553,0.7235,95,-1,1,M
P697,beginner,1124.7,329.2,0.2398,0.323,6,0,1,M
P698,beginner,800.0,259.4,0.17,0.1798,28,0,23,M
P699,beginner,866.2,311.5,0.0542,0.15,6,-1,35,F
P700,intermediate,1106.6,166.6,0.2405,0.4235,7,-2,120,F
P701,beginner,1027.7,303.6,0.1207,0.4058,23,1,5,M
P702,intermediate,1042.6,186.6,0.149,0.2057,23,4,5,F
P703,intermediate,1527.6,210.8,0.4714,0.5655,67,-3,14,F
P704,intermediate,1329.0,181.6,0.4306,0.1806,6,-5,143,F
P705,beginner,841.8,235.1,0.05,0.7141,21,4,11,M
P706,beginner,1019.1,277.8,0.0881,0.32,15,2,7,F
P707,intermediate,1405.6,191.8,0.4122,0.6609,7,1,9,F
P708,intermediate,1492.7,140.7,0.3462,0.2794,8,-2,101,M
P709,intermediate,1347.9,185.4,0.18,0.2202,13,-3,38,M
P710,beginner,990.7,253.3,0.1279,0.0693,6,1,25,M
P711,intermediate,1456.8,166.1,0.3918,0.7789,38,-1,47,M
P712,intermediate,1365.1,127.6,0.3707,0.7464,72,-3,56,M
P713,intermediate,1313.6,240.2,0.1992,0.2707,8,0,47,F
P714,intermediate,1042.4,176.1,0.05,0.5669,24,-2,5,M
P715,beginner,1162.6,310.4,0.3704,0.4007,7,1,4,F
P716,intermediate,1455.6,228.3,0.5384,0.3977,5,-4,53,F
P717,beginner,1171.7,306.1,0.2167,0.2868,9,0,10,F
P718,beginner,1140.4,285.4,0.2589,0.2418,11,3,64,M
P719,intermediate,1118.1,246.3,0.3248,0.1143,6,0,45,M
P720,beginner,1008.6,280.5,0.1387,0.0853,16,1,116,M
P721,beginner,1127.0,350.0,0.2589,0.5241,51,0,6,F
P722,expert,2145.6,140.8,0.6684,0.1524,6,2,37,F
P723,intermediate,1580.9,207.3,0.4099,0.6954,62,1,34,F
P724,beginner,973.6,293.9,0.197,0.3156,61,7,1,F
P725,advanced,1592.9,148.9,0.3428,0.494,45,3,27,M
P726,intermediate,1267.6,170.8,0.1545,0.5388,17,0,27,F
P727,intermediate,1054.0,233.7,0.2165,0.5362,7,-2,36,F
P728,intermediate,1394.0,181.2,0.4461,0.4841,24,0,59,M
P729,advanced,1570.0,215.8,0.3468,0.1507,5,4,32,F
P730,advanced,1671.4,140.4,0.5392,0.1736,5,1,0,F
P731,beginner,952.6,232.7,0.1024,0.0344,5,0,18,M
P732,intermediate,1464.5,241.1,0.4536,0.0372,6,-2,128,M
P733,intermediate,1336.7,175.9,0.3303,0.1352,11,1,22,F
P734,advanced,1453.7,168.9,0.392,0.4231,46,0,60,F
P735,intermediate,1265.3,155.8,0.2109,0.1805,14,0,71,F
P736,advanced,1739.7,154.9,0.5905,0.0674,5,-1,200,M
P737,intermediate,1395.1,226.9,0.3959,0.564,7,1,53,M
P738,beginner,1233.8,293.5,0.1643,0.5168,18,4,16,M
P739,intermediate,1372.4,253.6,0.2676,0.4577,29,1,28,F
P740,intermediate,1426.4,240.4,0.3226,0.1473,10,6,1,F
P741,intermediate,1573.8,183.1,0.4267,0.1628,8,-1,47,F
P742,beginner,1072.0,281.8,0.2711,0.1934,6,-5,14,M
P743,intermediate,1213.0,199.4,0.1942,0.3786,37,1,19,F
P744,intermediate,1441.6,153.9,0.3563,0.3315,18,-2,1,M
P745,advanced,1913.7,109.6,0.7503,0.5512,12,3,7,M
P746,advanced,1512.6,136.8,0.4703,0.1525,8,2,136,M
P747,intermediate,1346.1,124.3,0.4418,0.0408,5,0,143,M
P748,intermediate,1487.1,240.6,0.2424,0.2814,34,6,6,M
P749,intermediate,1310.9,213.0,0.3335,0.5502,10,-2,7,M
P750,beginner,1123.6,254.9,0.2203,0.3698,33,-2,29,M
P751,intermediate,1390.6,178.4,0.5139,0.557,16,-2,41,M
P752,advanced,1887.1,162.7,0.7574,0.5456,15,0,6,F
P753,beginner,1129.3,274.1,0.2083,0.224,36,3,74,M
P754,intermediate,1107.6,169.6,0.05,0.2226,24,2,19,M
P755,intermediate,1449.6,193.2,0.3922,0.3531,5,1,11,F
P756,intermediate,1286.3,195.4,0.2877,0.303,9,-2,82,M
P757,expert,2062.0,94.7,0.6438,0.8456,17,1,46,M
P758,beginner,990.7,220.7,0.1151,0.0827,9,4,13,F
P759,beginner,832.6,239.8,0.05,0.4431,63,2,18,M
P760,intermediate,1250.2,211.2,0.2609,0.6763,38,3,38,F
P761,expert,2189.3,89.1,0.95,0.0701,7,0,493,M
P762,beginner,1213.4,282.3,0.3129,0.4133,9,-1,3,F
P763,advanced,1972.7,167.9,0.6819,0.1771,10,0,9,M
P764,beginner,993.2,251.5,0.2592,0.5273,13,1,62,F
P765,intermediate,1326.9,172.4,0.2236,0.7216,71,2,6,F
P766,beginner,1019.4,289.9,0.1554,0.2914,15,2,21,M
P767,intermediate,1437.8,215.1,0.3385,0.5998,96,0,36,F
P768,advanced,1487.4,141.9,0.4176,0.2912,7,-3,16,F
P769,intermediate,1066.5,239.3,0.1849,0.2908,10,0,15,M
P770,intermediate,1252.8,173.7,0.3464,0.0761,6,0,14,F
P771,intermediate,1199.3,169.8,0.3404,0.1873,16,-1,39,M
P772,intermediate,1295.4,196.9,0.4865,0.2665,15,2,21,M
P773,advanced,1748.7,128.4,0.6041,0.416,23,-5,2,F
P774,intermediate,1232.5,208.5,0.2022,0.4247,69,-1,4,M
P775,intermediate,1460.7,263.3,0.5443,0.2148,8,2,25,F
P776,intermediate,1419.2,236.1,0.4181,0.4096,81,-1,128,M
P777,intermediate,1532.2,130.4,0.4842,0.276,12,1,44,F
P778,intermediate,1287.2,198.0,0.2333,0.3646,14,1,61,F
P779,advanced,1549.5,198.8,0.4873,0.459,65,-1,8,F
P780,advanced,1561.5,153.1,0.5005,0.254,15,-2,18,M
P781,expert,2136.0,139.4,0.8073,0.1539,9,1,96,F
P782,intermediate,1377.3,221.9,0.3473,0.9173,34,6,2,M
P783,beginner,891.0,256.9,0.0805,0.3596,5,1,29,M
P784,beginner,1089.0,304.5,0.178,0.674,25,2,1,F
P785,beginner,938.7,286.3,0.1023,0.313,8,-3,136,M
P786,intermediate,1318.6,223.3,0.5009,0.2062,34,2,12,F
P787,advanced,1554.1,124.1,0.5985,0.6526,19,1,17,M
P788,beginner,1121.9,277.0,0.3242,0.3451,9,-7,27,F
P789,advanced,1885.9,140.3,0.6761,0.8429,12,-3,20,M
P790,intermediate,1425.2,196.0,0.3464,0.1448,11,0,52,M
P791,intermediate,1020.9,152.0,0.1136,0.6924,115,2,21,F
P792,beginner,1050.6,242.9,0.2597,0.164,6,-2,22,F
P793,beginner,841.7,320.4,0.05,0.4505,28,-1,45,F
P794,intermediate,1398.0,211.6,0.4254,0.5617,91,1,14,M
P795,advanced,1604.6,152.4,0.5972,0.3474,17,0,69,F
P796,intermediate,1420.6,196.7,0.4809,0.2308,15,0,19,F
P797,advanced,1612.4,163.4,0.37,0.2093,36,-2,31,M
P798,expert,2012.9,50.0,0.7926,0.5166,67,-1,17,M
P799,advanced,1460.4,129.0,0.396,0.8464,7,2,1,F
P800,beginner,981.4,262.5,0.1972,0.1621,6,0,47,F
P801,intermediate,1054.3,150.3,0.2991,0.2201,5,0,4,M
P802,intermediate,1492.7,165.4,0.298,0.6667,23,2,15,F
P803,advanced,1540.1,133.7,0.434,0.4217,13,3,11,F
P804,beginner,963.6,308.3,0.0796,0.4066,20,0,18,M
P805,advanced,1666.3,142.6,0.6886,0.4575,30,0,33,M
P806,advanced,1661.0,200.6,0.6804,0.5485,11,2,0,M
P807,advanced,1849.0,188.2,0.74,0.501,35,2,6,F
P808,intermediate,1389.6,163.3,0.3422,0.2557,10,0,28,F
P809,expert,2116.0,91.0,0.8404,0.4071,5,0,65,M
